img_name, label
1/12717_27941.png,1
1/12717_27945.png,1
1/12718_27941.png,1
1/12718_27944.png,1
1/12718_27945.png,1
1/12718_27946.png,1
1/12721_27939.png,1
1/12721_27940.png,1
1/12721_27947.png,1
1/12722_27940.png,1
1/12722_27942.png,1
1/12722_27949.png,1
1/12724_27942.png,1
1/12727_27943.png,1
1/12727_27944.png,1
101/12855_28079.png,1
101/12855_28080.png,1
101/12855_28081.png,1
101/12855_28082.png,1
101/12855_28083.png,1
101/12856_28079.png,1
101/12856_28081.png,1
101/12856_28082.png,1
101/12856_28083.png,1
101/12857_28083.png,1
101/12859_28063.png,1
101/12859_28070.png,1
101/12859_28073.png,1
101/12859_28074.png,1
101/12860_28062.png,1
101/12860_28063.png,1
101/12860_28064.png,1
101/12860_28066.png,1
101/12860_28069.png,1
101/12860_28083.png,1
101/12860_28090.png,1
101/12861_28063.png,1
101/12861_28064.png,1
101/12861_28068.png,1
101/12861_28069.png,1
101/12861_28070.png,1
101/12861_28071.png,1
101/12861_28072.png,1
101/12861_28079.png,1
101/12861_28090.png,1
101/12862_28064.png,1
101/12862_28065.png,1
101/12862_28067.png,1
101/12862_28068.png,1
101/12862_28069.png,1
101/12862_28070.png,1
101/12862_28072.png,1
101/12862_28074.png,1
101/12862_28075.png,1
101/12862_28076.png,1
101/12862_28082.png,1
101/12863_28069.png,1
101/12863_28070.png,1
101/12863_28071.png,1
101/12863_28072.png,1
101/12863_28074.png,1
101/12863_28081.png,1
101/12864_28067.png,1
101/12864_28068.png,1
101/12864_28069.png,1
101/12864_28070.png,1
101/12864_28072.png,1
101/12864_28073.png,1
101/12864_28074.png,1
101/12864_28084.png,1
101/12865_28069.png,1
101/12865_28071.png,1
101/12865_28073.png,1
101/12865_28074.png,1
101/12865_28076.png,1
101/12865_28087.png,1
101/12866_28069.png,1
101/12866_28070.png,1
101/12866_28073.png,1
101/12866_28074.png,1
101/12866_28081.png,1
101/12866_28084.png,1
101/12866_28088.png,1
101/12867_28064.png,1
101/12867_28073.png,1
101/12867_28074.png,1
101/12867_28076.png,1
101/12868_28065.png,1
101/12868_28068.png,1
101/12868_28069.png,1
101/12868_28073.png,1
101/12868_28074.png,1
101/12868_28075.png,1
101/12868_28084.png,1
101/12868_28085.png,1
101/12869_28067.png,1
101/12869_28068.png,1
101/12869_28069.png,1
101/12869_28072.png,1
101/12869_28074.png,1
101/12869_28078.png,1
101/12869_28079.png,1
101/12869_28084.png,1
101/12869_28086.png,1
101/12870_28067.png,1
101/12870_28068.png,1
101/12870_28069.png,1
101/12870_28070.png,1
101/12870_28071.png,1
101/12870_28074.png,1
101/12870_28075.png,1
101/12870_28077.png,1
101/12870_28078.png,1
101/12870_28079.png,1
101/12870_28081.png,1
101/12871_28066.png,1
101/12871_28067.png,1
101/12871_28068.png,1
101/12871_28069.png,1
101/12871_28071.png,1
101/12871_28075.png,1
101/12871_28076.png,1
101/12871_28077.png,1
101/12871_28078.png,1
101/12871_28079.png,1
101/12871_28080.png,1
101/12871_28081.png,1
101/12872_28069.png,1
101/12872_28070.png,1
101/12872_28071.png,1
101/12872_28072.png,1
101/12872_28076.png,1
101/12872_28077.png,1
101/12872_28080.png,1
101/12873_28071.png,1
101/12873_28072.png,1
101/12873_28075.png,1
101/12874_28071.png,1
101/12874_28072.png,1
101/12874_28074.png,1
101/12874_28079.png,1
101/12875_28072.png,1
101/12875_28073.png,1
101/12875_28079.png,1
101/12875_28082.png,1
101/12876_28072.png,1
101/12876_28081.png,1
101/12877_28080.png,1
101/12878_28079.png,1
101/12878_28080.png,1
102/12692_27923.png,1
102/12697_27925.png,1
102/12697_27926.png,1
102/12698_27925.png,1
103/12916_27909.png,1
103/12916_27910.png,1
103/12916_27911.png,1
103/12916_27914.png,1
103/12916_27915.png,1
103/12916_27916.png,1
103/12916_27917.png,1
103/12916_27918.png,1
103/12916_27919.png,1
103/12916_27920.png,1
103/12916_27921.png,1
103/12917_27908.png,1
103/12917_27909.png,1
103/12917_27910.png,1
103/12917_27911.png,1
103/12917_27912.png,1
103/12917_27913.png,1
103/12917_27914.png,1
103/12917_27915.png,1
103/12917_27916.png,1
103/12917_27917.png,1
103/12917_27919.png,1
103/12917_27920.png,1
103/12917_27921.png,1
103/12918_27908.png,1
103/12918_27909.png,1
103/12918_27912.png,1
103/12918_27913.png,1
103/12918_27914.png,1
103/12918_27915.png,1
103/12918_27916.png,1
103/12918_27917.png,1
103/12918_27919.png,1
103/12918_27920.png,1
103/12918_27921.png,1
103/12919_27903.png,1
103/12919_27904.png,1
103/12919_27906.png,1
103/12919_27907.png,1
103/12919_27908.png,1
103/12919_27912.png,1
103/12919_27913.png,1
103/12919_27914.png,1
103/12919_27915.png,1
103/12919_27916.png,1
103/12919_27917.png,1
103/12919_27918.png,1
103/12919_27919.png,1
103/12919_27920.png,1
103/12919_27921.png,1
103/12920_27899.png,1
103/12920_27900.png,1
103/12920_27901.png,1
103/12920_27902.png,1
103/12920_27903.png,1
103/12920_27912.png,1
103/12920_27913.png,1
103/12920_27914.png,1
103/12920_27915.png,1
103/12920_27916.png,1
103/12920_27917.png,1
103/12920_27918.png,1
103/12920_27919.png,1
103/12920_27920.png,1
103/12920_27921.png,1
103/12920_27922.png,1
103/12921_27898.png,1
103/12921_27899.png,1
103/12921_27900.png,1
103/12921_27901.png,1
103/12921_27902.png,1
103/12921_27903.png,1
103/12921_27913.png,1
103/12921_27914.png,1
103/12921_27915.png,1
103/12921_27917.png,1
103/12921_27918.png,1
103/12921_27919.png,1
103/12921_27920.png,1
103/12921_27921.png,1
103/12922_27896.png,1
103/12922_27897.png,1
103/12922_27898.png,1
103/12922_27899.png,1
103/12922_27900.png,1
103/12922_27901.png,1
103/12922_27907.png,1
103/12922_27911.png,1
103/12922_27913.png,1
103/12922_27914.png,1
103/12922_27915.png,1
103/12922_27916.png,1
103/12922_27917.png,1
103/12922_27918.png,1
103/12922_27921.png,1
103/12923_27896.png,1
103/12923_27897.png,1
103/12923_27898.png,1
103/12923_27899.png,1
103/12923_27900.png,1
103/12923_27908.png,1
103/12923_27910.png,1
103/12923_27911.png,1
103/12923_27913.png,1
103/12923_27914.png,1
103/12923_27915.png,1
103/12923_27916.png,1
103/12923_27917.png,1
103/12923_27918.png,1
103/12924_27896.png,1
103/12924_27897.png,1
103/12924_27898.png,1
103/12924_27899.png,1
103/12924_27907.png,1
103/12924_27908.png,1
103/12924_27909.png,1
103/12924_27914.png,1
103/12924_27915.png,1
103/12924_27916.png,1
103/12924_27917.png,1
103/12924_27918.png,1
103/12924_27919.png,1
103/12925_27895.png,1
103/12925_27896.png,1
103/12925_27897.png,1
103/12925_27898.png,1
103/12925_27900.png,1
103/12925_27902.png,1
103/12925_27907.png,1
103/12925_27908.png,1
103/12925_27914.png,1
103/12925_27915.png,1
103/12925_27916.png,1
103/12925_27917.png,1
103/12925_27918.png,1
103/12925_27920.png,1
103/12925_27921.png,1
103/12926_27895.png,1
103/12926_27896.png,1
103/12926_27897.png,1
103/12926_27898.png,1
103/12926_27899.png,1
103/12926_27900.png,1
103/12926_27908.png,1
103/12926_27909.png,1
103/12926_27914.png,1
103/12926_27915.png,1
103/12926_27916.png,1
103/12926_27917.png,1
103/12926_27918.png,1
103/12926_27919.png,1
103/12926_27920.png,1
103/12927_27894.png,1
103/12927_27895.png,1
103/12927_27896.png,1
103/12927_27897.png,1
103/12927_27898.png,1
103/12927_27899.png,1
103/12927_27900.png,1
103/12927_27901.png,1
103/12927_27902.png,1
103/12927_27909.png,1
103/12927_27913.png,1
103/12927_27914.png,1
